,Unnamed: 0,Unnamed: 0.1,ID,Title,Type,Number of Scanlation group,Awarded,Japanese publihsers,Oneshot,Scan start day,Scan latest day,Digitally published first by publisher,Simulus translate,Publish status,Completely scanlated,Artist,Publish year,Licensed,name of English publisher,English publishing status,Anime,Rating,Vote number,Action,Adult,Adventure,Comedy,Doujinshi,Drama,Ecchi,Fantasy,Gender Bender,Harem,Hentai,Historical,Horror,Josei,Lolicon,Martial Arts,Mature,Mecha,Mystery,Psychological,Romance,School Life,Sci-fi,Seinen,Shotacon,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Smut,Sports,Supernatural,Tragedy,Yaoi,Yuri
2,0,,119887,2015 - Uju Teukjib Danpyeon,Manhwa,1,False,Naver,False,02/25/15,05/27/15,False,False,Complete,Yes,"Bae Jinsoo, Banji, currygom, Hanna, Hyuno, joana, Joo Donggeun, KIM Eirang, Kim Kyeong-Joon, Kim Sangmin, Lee Sungchan, LEE Yoon-Chang, Sandman",2015.0,Yes,LINE Webtoon,,False,7.2,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,,5673,21 Seiki Shounen,Manga,3,True,Shogakukan,False,06/11/07,02/14/08,False,False,Complete,Yes,URASAWA Naoki,2006.0,Yes,Viz,2 Vols - Complete,False,8.5,948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
4,0,,62970,22-ji no Rule,Manga,0,False,Nihon Bungeisha,False,Pass,Pass,False,False,Complete,No,MURAKAMI Sachi,2011.0,Yes,"Juné, MANGA.CLUB",,False,7.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,0,,148181,24 Jikan Ochi nai Kiss,Manga,0,False,Takeshobo,False,Pass,Pass,False,False,Complete,No,KATOU Susu,2018.0,Yes,Renta!,,False,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6,0,,133240,24-Jikan Iki-ppanashi! ?,Manga,0,False,futurecomics,True,Pass,Pass,False,False,Complete,No,SAHARU Yorito,2014.0,Yes,Renta!,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0,,133331,24-Jikan Kyousei Gattai! ?,Manga,0,False,futurecomics,True,Pass,Pass,False,False,Complete,No,MURAKAMI Michiko,2013.0,Yes,Renta!,,False,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,0,,138895,25-sai no Joshikousei - Kodomo ni wa Oshierarenai Koto Shite Yaru yo,Manga,0,False,"Suiseisha, WWWave Corporation",False,Pass,Pass,False,False,Ongoing,No,Makana,2016.0,Yes,Coolmic,,False,7.2,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,0,,151521,"25ji, Akasaka de",Manga,2,False,Shodensha,False,02/26/19,07/01/19,False,False,Ongoing,No,NATSUNO Hiroko,2018.0,Yes,Futekiya,1 Vol - Complete; digital,False,8.5,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,0,,167729,29-Sai no Hello Work,Manga,0,False,Torico,True,Pass,Pass,False,False,Complete,No,MINATSUKI Tsunami,2018.0,Yes,MANGA.CLUB,,False,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11,0,,128124,"29-sai, Kareshi Nashi. Kedamono Shachou to Ikinari Doukyo",Manga,0,False,"Cosmic Shuppan, Mobile Media Research",False,Pass,Pass,False,False,Ongoing,No,Misaki (三咲),2015.0,Yes,"Lezhin, Manga Reborn, Renta!","18 Chapters - Ongoing, 19 Chapters - Ongoing",False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,0,,166512,2D Partner,Manhua,1,False,AC.QQ,False,05/02/20,07/17/20,False,False,Complete,No,ZCloud,2019.0,Yes,WeComics,,False,5.5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13,0,,149079,3 Ban Sen no Campanella,Manga,1,False,Shodensha,False,06/27/18,09/03/19,False,False,Complete,Yes,KYOYAMA Atsuki,2018.0,Yes,Futekiya,2020,False,8.6,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,0,,157674,3 Hours + Love Hotel = You're Mine,Manga,0,False,Screamo,False,Pass,Pass,False,False,Complete,No,DOUGE Konome,2019.0,Yes,Coolmic,,False,5.9,7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,0,,133133,3-Choume no Chiku B Club,Manga,0,False,Bevy,True,Pass,Pass,False,False,Complete,No,MITSUYA Mochiko,2014.0,Yes,Renta!,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,0,,118908,3-Second Strip,Manhwa,1,False,Naver,False,01/21/15,12/27/16,False,False,Ongoing,No,Bae Jinsoo,2014.0,Yes,LINE Webtoon,,False,6.2,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,0,,144045,30 Days With You,Manhwa,1,False,"Lezhin, Polar Fox Book",False,08/05/17,08/05/17,False,False,Complete,Yes,Youngmo,2015.0,Yes,Lezhin,,False,6.4,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
18,0,,151449,30 Made ni Shinitai,Manga,0,False,Julian Publishing,False,Pass,Pass,False,False,Complete,No,SEINA Anji,2018.0,Yes,Renta!,,False,7,37,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
19,0,,166545,30 Sai Shojo no Watashi ga Toshishita Ookami ni Oishiku Taberarete imasu,Manga,0,False,IProduction,False,Pass,Pass,False,False,Complete,Yes,RYUKA Satoru,2016.0,Yes,Renta!,,False,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,0,,150332,30-sai made Doutei da to Mahou Tsukai ni nareru rashii,Manga,0,False,Square Enix,False,Pass,Pass,False,False,Ongoing,No,TOYOTA Yuu,2018.0,Yes,Square Enix USA,2020,False,8.3,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21,0,,109249,"30-sai, Shojo OL",Manga,1,False,futurecomics,True,03/07/14,03/07/14,False,False,Complete,Yes,Ruruko,2013.0,Yes,Renta!,,False,5.6,167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,0,,94168,31 Ai Dream,Manga,4,False,Hakusensha,False,04/10/14,07/09/18,False,False,Ongoing,No,TANEMURA Arina,2013.0,Yes,Viz,6 Vols - Ongoing,False,7.5,45,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
23,0,,141786,"31-sai, Hatsukare.",Manga,0,False,Amu Comi,False,Pass,Pass,False,False,Complete,No,NAKAMA Atsuki,2016.0,Yes,Amu Comi,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,,142458,"32-sai, Kojirase Moteki!?",Manga,0,False,Libre,False,Pass,Pass,False,False,Complete,No,Umeko (梅子),2017.0,Yes,Renta!,,False,7,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,,154036,340 Days,Manhwa,0,False,Lezhin,False,Pass,Pass,False,False,Complete,No,Michii,2014.0,Yes,Tappytoon,,False,9,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,,154858,365 Nichi Kyousei Gattai Ore no Kodane ga Matching,Manga,0,False,futurecomics,False,Pass,Pass,False,False,Complete,No,KURONEKO Niiya,,Yes,Renta!,,False,Not rated,Not rated,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2,0,,129748,3737,Manhwa,1,False,Lezhin,False,Unknown,Unknown,False,False,Unknown,No,Bambi,2014.0,Yes,Lezhin,,False,Not rated,Not rated,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0,,108406,37°C (Novel),Novel,0,False,Taiyoh Tosho,False,Pass,Pass,False,False,Complete,No,KITAHATA Akeno,2008.0,Yes,Digital Manga Guild,1 Volume - Complete/Digital,False,7.8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,0,,145130,"38°C no Kiss - Manatsu no Gogo, Cooler ga Kowareta Heya de...",Manga,0,False,"Suiseisha, WWWave Corporation",False,Pass,Pass,False,False,Complete,No,MIYAKOSHI Wasoh,2017.0,Yes,Coolmic,,False,6.9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0,,67901,3D Kanojo,Manga,5,False,Kodansha,False,05/09/16,07/11/18,False,False,Complete,Yes,NANAMI Mao,2011.0,Yes,Kodansha Comics,12 Volume - Complete; Digital,True,7.8,261,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,0,,36327,3H Before Kiss,Manga,0,False,"Kadokawa Shoten, Nipponso Manga Gakuin",False,Pass,Pass,False,False,Complete,No,YANAGIDA Kaori,2003.0,Yes,Net Comics,1 Volume - Complete,False,5.1,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7,0,,146779,3LoveDK -Fushidara na Dousei-,Manga,0,False,Amu Comi,False,Pass,Pass,False,False,Complete,No,FUJIYA Nao,2013.0,Yes,Amu Comi,,False,Not rated,Not rated,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,0,,75006,3P Renai Game!,Manga,0,False,Cosmic Shuppan,False,Pass,Pass,False,False,Complete,No,TAWAMURE Ahisa,2013.0,Yes,Renta!,,False,6.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,0,,431,3x3 Eyes,Manga,4,True,Kodansha,False,12/30/05,07/04/11,False,False,Complete,Yes,TAKADA Yuuzou,1987.0,Yes,Dark Horse,8 Volumes - Dropped,True,7.9,319,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10,0,,156209,4 1/2 Station,Manhwa,0,False,Lezhin,False,Pass,Pass,False,False,Complete,No,Team Manna,2019.0,Yes,Lezhin,,False,6.5,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11,0,,124028,4 Cut Hero,Manhwa,3,False,Lezhin Comics,False,08/17/15,07/24/17,False,False,Ongoing,No,Gojira-kun,2014.0,Yes,Lezhin,,False,8.5,158,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12,0,,158572,"45-Sai, oji-sama wa bukiyouna kemono",Manga,0,False,Kasakura Shuppan,False,Pass,Pass,False,False,Ongoing,No,CHIKUWA Tsubomi,2019.0,Yes,Renta!,1 Chapter - Ongoing,False,8.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,0,,133241,48-Jikan iki Makuri,Manga,0,False,futurecomics,True,Pass,Pass,False,False,Complete,No,SAHARU Yorito,,Yes,Renta!,,False,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,,133263,48-Jikan Ikihoudai ★ Ikemen Gentei,Manga,0,False,futurecomics,True,Pass,Pass,False,False,Complete,No,KITAMURA Mizuha,2014.0,Yes,Renta!,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,0,,153035,5 Centimeters per Second: One More Side (Novel),Novel,0,False,Enterbrain,False,Pass,Pass,False,False,Complete,No,,2011.0,Yes,Vertical,1 Vol - Complete,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,,125961,50 Pixel Days,Manhwa,1,False,Daum,False,09/07/15,01/09/16,False,False,Complete,Yes,Koo Seul,2015.0,Yes,SpotToon,36 Chapters - Complete,False,7.3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,,61218,500-Nen no Itonami,Manga,1,False,Shodensha,False,09/28/15,11/04/15,False,False,Complete,Yes,YAMANAKA Hiko,2011.0,Yes,Renta!,,False,8.3,117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
18,0,,133294,"65-Sai, Doutei Ojiga Oshieru Saikou Ni Kimochi Noi SEX",Manga,0,False,,True,Pass,Pass,False,False,Complete,No,AKANEYA Asuku,2013.0,Yes,Renta!,,False,6.5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,,135,666 Satan,Manga,22,False,Square Enix,False,07/23/05,11/28/08,False,False,Complete,Yes,KISHIMOTO Seishi,2001.0,Yes,Viz,19 Vols - Complete,False,7.7,1025,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
20,0,,168412,7 Nen Goshi no Love Letter ga Ecchi na Kedamono ni Todoichatta,Manga,0,False,Mobile Media Research,False,Pass,Pass,False,False,Complete,Yes,NANASHIKI Fuuka,2016.0,Yes,Renta,,False,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,0,,129628,7-kakan. - Nonke wa Gei ni Mezameru ka?,Manga,1,False,Seiunsha,False,06/02/19,06/02/19,False,False,Complete,No,TSUKUMO Gou,2015.0,Yes,Coolmic,,False,6.1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,0,,50252,7-nin no Shakespeare,Manga,1,False,Shogakukan,False,03/30/12,06/15/14,False,False,Complete,Yes,HAROLD Sakuishi,2010.0,Yes,Kodansha USA,3 Omnibus Vols  - Complete; digital,False,7.5,25,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,0,,140055,7-nin no Shakespeare: Non Sanz Droict,Manga,0,False,Kodansha,False,Pass,Pass,False,False,Ongoing,No,HAROLD Sakuishi,2017.0,Yes,Kodansha USA,6 Vols - Ongoing; digital,False,6.5,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,0,,19078,70 Oku no Hari,Manga,0,False,Media Factory,False,Pass,Pass,False,False,Complete,Yes,TADANO Nobuaki,2008.0,Yes,Vertical,4 Volumes - Complete; Digital,False,6.8,75,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,,112771,7th Garden,Manga,3,False,Shueisha,False,12/24/14,03/22/16,False,False,Unknown,No,IZUMI Mitsu,2014.0,Yes,Viz,8 Vols - Ongoing,False,8.3,91,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
1,0,,147235,86,Manga,4,False,Square Enix,False,02/03/18,04/14/20,False,False,Ongoing,No,YOSHIHARA Motoki,2018.0,Yes,Yen Press,December 2020,False,7.3,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,0,,145845,86 (Novel),Novel,1,True,ASCII Media Works,False,09/10/17,05/21/18,False,False,Ongoing,No,"Add, Shirabi",2017.0,Yes,Yen On,4 Vols - Ongoing,False,9.4,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
3,0,,150850,8LDK: Kabanesha no Ou,Manga,2,False,Shueisha,False,01/20/19,Pass,True,True,Complete,Yes,pageratta,2018.0,Yes,MANGA Plus,,False,6.9,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,0,,10885,9 Faces of Love,Manhwa,0,False,"Daiwon, eComiX",False,Pass,Pass,False,False,Complete,Yes,Wann,2001.0,Yes,Net Comics,"Published, 1 Volume - Completed / Online, 1 Volume - Completed",False,7.5,141,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0
5,0,,677,9th Sleep,Manga,1,False,"Biblos, Futabasha",False,02/14/05,07/09/05,False,False,Complete,Yes,TATENO Makoto,2004.0,Yes,June,Complete/Digital & Print,False,6.9,113,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,0,,34969,@Full Moon,Manga,0,False,Kodansha,False,Pass,Pass,False,False,Complete,No,MATOH Sanami,2008.0,Yes,Kodansha Comics,2 Volumes - Complete,False,6.7,17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
7,0,,3810,[bónd(z)],Manga,3,False,Biblos,False,04/24/05,06/13/06,False,False,Complete,Yes,KAWAI Touko,2003.0,Yes,801 Media,1 Volume - Complete,False,8.3,492,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8,0,,133259,[Eromen] Doesu Joushi no Kyoku Jun Shidou [AV Shutsuen],Manga,0,False,futurecomics,True,Pass,Pass,False,False,Complete,No,Daigorou,2013.0,Yes,Renta!,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,0,,168505,A Beautiful World,Manhwa,0,False,"BomToon, Comico, Daum, Kakao",False,Pass,Pass,False,False,Complete,No,Add,2019.0,Yes,Smack Jeeves,,False,Not rated,Not rated,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,,156146,"A Beauty, a Fatal Concubine",Manhua,1,False,AC.QQ,False,08/17/19,08/17/19,False,False,Ongoing,No,"Add, Add",2019.0,Yes,Webcomics,,False,8.7,19,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,0,,84315,A Bittersweet Life,Manhwa,1,False,Naver,False,11/02/14,04/09/16,False,False,Complete,Yes,LEE Dong-Gun,2011.0,Yes,LINE Webtoon,,False,7.2,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,0,,147045,A Boy from the East,Manga,0,False,,False,Pass,Pass,False,False,Unknown,No,AMANE Yuki,,Yes,enjugroup,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,0,,148891,A Broken Heart Ally: Brother wears woman's clothes for his sister,Manga,0,False,,False,Pass,Pass,False,False,Unknown,No,SHINOGI Jun,,Yes,"Manga Reborn, Renta!",,False,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,0,,161486,A Chance to Cherish,Manhua,1,False,"AC.QQ, iQIYI, KuaiKan Manhua, ManMan App",False,05/24/20,05/24/20,False,False,Unknown,No,,2019.0,Yes,Webcomics,,False,Not rated,Not rated,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,,154298,A Classroom Bereft of Angels,Manga,1,False,Torico,False,05/02/19,10/26/19,False,False,Ongoing,No,SeNMU (センム),2018.0,Yes,MANGA.CLUB,,False,6.7,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16,0,,141779,A Clumsy Cinderella,Manga,0,False,Kasakura,False,Pass,Pass,False,False,Complete,No,NAMI Rinko,2016.0,Yes,Renta!,,False,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17,0,,149506,A Contractual Relationship,Manhua,0,False,U17,False,Pass,Pass,False,False,Complete,No,Add,2017.0,Yes,Webcomics,,False,7.6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
18,0,,143149,A Country of Maestri,Manhwa,1,False,Lezhin,False,06/07/17,10/30/17,False,False,Complete,No,Muhwa,2016.0,Yes,Lezhin,,False,6.2,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
19,0,,132649,A Cup of Perfection,Manga,0,False,G2Comix,True,Pass,Pass,False,False,Complete,No,HINOMOTO Meguru,2012.0,Yes,"G2Comix, Renta!",,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,0,,121069,A Day of a Prince,Manhwa,0,False,"Kakao, Lezhin",False,Pass,Pass,False,False,Complete,No,Dam Poong,2013.0,Yes,Tapastic,Premium,False,6.4,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,,165379,A Doting Marriage Dropped From the Clouds,Manhua,2,False,"AC.QQ, iQIYI, ManMan App",False,10/26/19,07/14/20,False,False,Ongoing,No,,2019.0,Yes,Webcomics App,,False,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,,52481,A Drunken Dream,Manga,0,True,Shogakukan,False,Pass,Pass,False,False,Complete,No,HAGIO Moto,2010.0,Yes,Fantagraphics,,False,8.6,29,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
23,0,,163567,A Fine Line,Manhwa,0,False,Lezhin,False,Pass,Pass,False,False,Complete,No,"Add, Add",2019.0,Yes,Lezhin,,False,Not rated,Not rated,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24,0,,169901,A Flourishing Doctress,Manhua,0,False,,False,Pass,Pass,False,False,Ongoing,No,Shenyu Man She,2019.0,Yes,Webcomics,,False,Not rated,Not rated,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,,158156,A Future with You,Manhwa,0,False,Toomics,False,Pass,Pass,False,False,Complete,No,Cheok Kong,2019.0,Yes,Toomics,,False,8.5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,,141777,A Girl's Wish,Manga,0,False,Kasakura,True,Pass,Pass,False,False,Complete,No,KAMON Tokiko,2015.0,Yes,Renta!,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,,144437,A Good Day to be a Dog,Manhwa,4,False,Naver,False,08/27/18,01/29/20,False,False,Complete,Yes,Lee Hye,2017.0,Yes,LINE Webtoon,,False,8.6,109,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,0,,165205,A Hero's Heart,Manhwa,0,False,,False,Pass,Pass,False,False,Unknown,No,Add,2020.0,Yes,Toomics,,False,Not rated,Not rated,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,,149839,A Hot Gentle Kiss,Manga,0,False,Mobile Media Research,False,Pass,Pass,False,False,Complete,No,Koda,2015.0,Yes,Manga Reborn,,False,5.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0,,134728,A Journey to The Past,Manhua,4,False,黑龙江美术出版社,False,07/30/17,07/12/20,False,False,Ongoing,No,Jinyu,2007.0,Yes,MangaToon,,False,7.7,35,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
