,Unnamed: 0,Name,Active or not,Release Frequency,Number of Release,Total Series,First Update,Lastest Update,Action,Adult,Adventure,Comedy,Doujinshi,Drama,Ecchi,Fantasy,Gender Bender,Harem,Hentai,Historical,Horror,Josei,Lolicon,Martial Arts,Mature,Mecha,Mystery,Psychological,Romance,School Life,Sci-fi,Seinen,Shotacon,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Smut,Sports,Supernatural,Tragedy,Yaoi,Yuri
18,0,Shotgunlagoon,No,Inactive Group,29,10,06/03/15,09/05/17,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,2,1,3,0,0,0,0,4,0
19,0,Shouganai Scans,No,Inactive Group,34,4,11/21/15,08/12/17,1,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0
20,0,Shoujo Addiction,No,Inactive Group,52,22,11/21/10,01/20/12,0,0,0,4,0,7,0,1,0,2,0,0,0,3,0,0,1,1,0,1,16,12,1,0,0,14,0,0,0,1,4,1,0,2,0,0
21,0,Shoujo Chronicle,No,Inactive Group,0,0,no date,no date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,Shoujo Crusade,No,Inactive Group,780,178,11/05/06,01/10/17,3,0,4,67,0,53,0,17,3,7,0,6,2,1,0,1,3,0,2,1,129,81,0,2,0,124,0,7,0,12,20,5,23,7,0,0
23,0,SHOUJO KISS,No,Inactive Group,2,1,08/31/07,09/28/07,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,0,Shoujo Kreuz,No,Inactive Group,0,0,no date,no date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,Shoujo Light,No,Inactive Group,3,3,11/29/07,11/29/07,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0
1,0,Shoujo Manga Maniac,No,Inactive Group,489,89,05/09/06,06/07/15,2,2,1,22,0,36,0,3,4,8,0,6,1,8,0,0,6,0,6,2,53,26,1,0,0,45,0,0,0,7,21,2,5,3,0,1
2,0,"Shoujo manga, but it has waifu materials instead husbando",Yes,Occasionally. About every 21 day(s),5,1,05/01/20,07/27/20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,Shoujo Manhua Scans,No,Inactive Group,6,1,05/10/18,07/25/18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,0,Shoujo no Kuni,No,Inactive Group,7,2,11/18/18,01/20/20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
5,0,Shoujo Sense,No,Inactive Group,1494,253,07/08/12,06/02/19,12,0,3,65,1,72,1,14,6,6,0,10,1,11,0,0,2,0,7,8,148,111,7,19,0,126,0,36,0,35,5,19,32,11,1,0
6,0,Shoujo Sex Fiends Love Christmas,No,Inactive Group,2,1,12/25/03,12/25/03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7,0,Shoujo Yume,No,Inactive Group,7,2,03/02/08,11/09/11,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0
8,0,Shoujo's World,No,Inactive Group,32,4,01/15/07,11/23/10,0,0,0,3,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,2,2,0,0,0,0
9,0,Shoujo-Alliance,No,Inactive Group,1,1,12/25/05,12/25/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,ShoujoHearts,Yes,Infrequently,69,24,11/29/15,02/14/20,0,0,0,10,0,15,0,0,0,0,0,0,0,11,0,0,1,0,0,2,19,6,0,0,0,8,0,0,0,11,4,1,0,0,0,0
11,0,Shoujolemon,No,Inactive Group,1,1,04/23/14,04/23/14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,0,ShoujoLove,No,Inactive Group,91,32,10/14/07,06/27/09,0,0,0,13,0,14,0,0,1,3,0,1,1,1,0,0,0,0,1,0,22,13,0,0,0,21,0,0,0,1,5,1,2,0,0,0
13,0,ShoujoMagic,No,Inactive Group,960,202,no date,08/05/09,3,7,5,59,1,115,0,28,8,6,0,9,7,15,0,0,27,0,10,4,132,53,5,2,0,125,0,0,2,17,49,3,22,13,0,1
14,0,ShoujoRoom,No,Inactive Group,18,13,07/01/04,10/09/05,1,0,2,2,0,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,5,1,0,0,0,1,0,1,0,1,2,0,0,0,4,0
15,0,Shoujoshare,No,Inactive Group,70,23,09/03/07,01/27/09,0,0,0,11,0,7,0,2,1,2,0,2,0,1,0,0,0,0,0,1,13,5,0,0,0,12,0,0,0,2,0,1,5,0,0,0
16,0,ShoujoShounen Scanlations,No,Inactive Group,4,1,11/10/16,12/07/16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
17,0,Shounen no Yorokobi,No,Inactive Group,14,13,03/13/07,08/12/08,0,5,0,0,6,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18,0,Shousanki,No,Inactive Group,32,31,08/01/17,02/02/19,0,0,0,2,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,6,0
19,0,Shouta-Kun,No,Inactive Group,3,3,09/28/08,08/19/11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20,0,shoutucker,No,Inactive Group,1,1,02/20/16,02/20/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,Shova Translations,No,Inactive Group,1,1,no date,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,Shrine Of Memories,No,Inactive Group,5,5,04/04/09,10/31/09,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0
23,0,shsliuckster,No,Inactive Group,1,1,10/26/16,10/26/16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,0,Shslliterarygirl,No,Inactive Group,7,6,05/10/13,09/14/13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,Shugui Translations,No,Inactive Group,10,4,06/18/16,03/29/17,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0
1,0,Shukumei no Rivals,Yes,Occasionally. About every 27 day(s),35,34,08/27/17,07/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,Shumi Scans,No,Inactive Group,13,2,04/13/14,12/10/17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,0,Shunraiki no Yume,No,Inactive Group,1,1,05/08/18,05/08/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,Shurim's 3am Scanlations,Yes,Often. About every 2 to 3 day(s),147,9,06/05/17,08/04/20,4,0,2,7,0,3,1,2,1,3,0,0,1,0,0,0,1,0,1,1,3,2,2,3,0,0,0,5,0,3,0,0,2,1,0,0
5,0,Shutazen,No,Inactive Group,18,1,12/16/08,08/02/09,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6,0,ShutinOtaku,Yes,Infrequently,3,1,04/06/20,04/24/20,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
7,0,Shutterfreaks Scans,No,Inactive Group,13,7,05/23/10,07/15/10,4,1,3,6,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0,0,3,0,0,0,0,3,0,0,0
8,0,Shuuen Scanlations,No,Inactive Group,46,2,01/30/13,12/18/15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,2,0,0,0,1,0,1,0,0,0,0,2,0,0,0
9,0,Siamese Destiny,No,Inactive Group,18,1,12/25/07,04/15/08,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
10,0,SiberOwl,No,Inactive Group,69,11,07/21/15,08/11/19,0,0,2,2,0,7,0,2,1,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,0,1,1,4,0,4,0,0,3,2,0,1
11,0,Sicko scans,Yes,Infrequently,4,1,04/13/20,05/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,0,sidewaysdaily,No,Inactive Group,18,18,07/31/14,09/04/14,0,0,0,3,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0
13,0,Sidoberi,No,Inactive Group,0,0,no date,no date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,SignersTranslations,No,Inactive Group,7,1,03/30/15,04/05/15,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,Sih.JR,No,Inactive Group,2,1,01/18/13,09/03/13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16,0,Silence Scan,Yes,Often. About every 4.2 day(s),10,1,04/20/20,07/11/20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17,0,Silent Dream Scanlations,No,Inactive Group,146,23,06/07/10,10/26/14,4,0,2,14,0,5,4,3,1,2,0,4,0,1,0,0,1,0,0,0,14,10,0,2,0,16,0,3,0,5,0,0,5,1,0,0
18,0,Silent Manga Audition,No,Inactive Group,57,4,08/25/15,12/25/16,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
19,0,Silent Moon,No,Inactive Group,0,0,no date,no date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,Silent Sky,Yes,Often. About every 8 to 9 day(s),358,22,05/18/13,07/27/20,10,0,5,12,0,11,2,8,2,1,0,2,1,0,0,2,2,0,2,0,11,6,2,3,0,0,0,16,0,0,0,1,6,0,0,0
21,0,Silent TL,No,Inactive Group,120,1,11/17/15,03/04/18,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
22,0,SilentWolfie,No,Inactive Group,5,1,06/25/14,07/13/14,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,0,Silhouette,No,Inactive Group,7,2,08/20/05,10/08/05,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
24,0,Silica Scans,No,Inactive Group,18,5,08/26/12,04/24/14,1,1,0,4,0,2,2,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1,2,3,0,0,0,0,0,1,0,0,2,0,0,0
0,0,siljemarie,No,Inactive Group,14,4,11/06/07,02/18/08,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,1,0,0,1,0,0,0
1,0,Silva's Library,No,Inactive Group,189,5,01/23/16,09/30/16,2,0,3,2,0,1,0,2,0,2,0,0,0,0,0,1,0,0,2,0,2,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2,0,Silver and Gold,No,Inactive Group,13,1,12/09/11,09/01/12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,0,Silver Dragon Manga,No,Inactive Group,5,3,12/05/04,05/13/05,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0
4,0,Silver Eagle Scans,No,Inactive Group,4,3,10/13/14,08/26/18,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0
5,0,Silver Garden Translations,No,Inactive Group,2,2,11/15/14,08/09/15,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0
6,0,Silver Jewels,Yes,Often. About every 3 day(s),27,1,04/06/19,05/11/20,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,0,Silver Leaf Scans,No,Inactive Group,218,14,07/30/16,03/30/19,6,0,6,5,0,5,0,9,1,1,0,7,1,0,0,2,0,0,1,0,9,0,0,0,0,8,0,1,0,0,0,0,5,0,0,0
8,0,Silver Lining,No,Inactive Group,516,439,07/01/09,11/05/17,0,15,0,36,337,20,0,0,0,0,0,1,0,0,0,0,3,0,0,1,22,6,0,0,5,0,0,0,43,3,12,1,0,5,294,0
9,0,Silver Lining Scanlations,No,Inactive Group,7,2,02/06/16,06/17/17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
10,0,Silver Lining Translations,No,Inactive Group,37,1,07/09/17,01/31/18,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,0,Silver Scans,No,Inactive Group,1,1,01/03/18,01/03/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,Silver Soul,No,Inactive Group,457,330,10/09/07,10/22/15,3,2,0,31,254,24,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23,10,0,0,0,0,0,0,118,7,3,0,1,1,109,0
13,0,Silver Wings Scans,Yes,Occasionally. About every 15 day(s),42,5,02/27/18,08/01/20,3,0,1,2,0,2,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0,0,0,0,0,0
14,0,Silver Yogi,No,Inactive Group,4,1,06/28/14,09/07/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,Silver-Yasha,No,Inactive Group,2,1,10/21/16,11/16/16,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
16,0,Silvered Tongue Translations,No,Inactive Group,12,1,04/29/15,06/22/17,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17,0,SilverGimmick,Yes,Infrequently. About every 42 day(s),13,1,01/27/19,07/03/20,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,SilverHelios,No,Inactive Group,42,6,04/29/17,03/24/19,1,1,1,6,0,3,3,1,0,1,0,0,0,0,0,0,1,0,1,0,4,3,0,4,0,0,0,2,0,5,0,0,1,0,0,0
19,0,Silverivy13,No,Inactive Group,1,1,no date,Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,0,SilverManga,No,Inactive Group,3,1,02/08/15,03/07/15,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21,0,silvermask,No,Inactive Group,57,12,08/01/08,11/20/08,8,1,5,6,0,5,0,5,0,0,0,0,1,0,0,0,2,0,3,1,1,2,1,1,0,0,0,8,0,0,0,2,5,2,0,0
22,0,SilverSoultr,Yes,Infrequently,9,1,04/21/19,07/01/20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23,0,Silvery Storm,No,Inactive Group,8,1,12/17/09,04/02/13,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
24,0,simhauu,No,Inactive Group,102,35,08/05/10,08/12/14,1,23,0,11,11,2,6,1,1,5,20,0,0,0,1,0,0,0,1,0,9,13,0,8,0,0,0,2,0,2,0,0,3,0,0,1
0,0,Simp Nation,Yes,Almost every day,10,8,07/16/20,07/24/20,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,1,0,0,1,1,0,0
1,0,Simple Scans,Yes,Often. About every 3 day(s),997,87,12/10/09,07/27/20,22,4,7,49,0,30,25,15,1,11,0,2,1,2,0,1,7,1,7,4,53,39,10,23,0,15,0,32,0,15,1,1,31,2,0,0
2,0,simplegames,No,Inactive Group,1,1,03/07/17,03/07/17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,0,Simply Boys Love,Yes,Occasionally. About every 17 day(s),6,1,04/19/20,07/11/20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,0,Simplyfx,Yes,Often. About every 5 to 6 day(s),25,25,08/18/13,07/25/20,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,3,0
5,0,Simulacra Manga,No,Inactive Group,0,0,no date,no date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,Sin Translation,Yes,Infrequently,2,1,03/19/20,03/25/20,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,0,SIN-Scans,No,Inactive Group,28,4,02/25/08,06/16/09,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,1,0,2,0,0,0,0
8,0,Sinbad Dream,No,Inactive Group,36,35,04/22/12,07/18/14,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,12,0
9,0,Sincity Scanlation,No,Inactive Group,1,1,08/02/19,08/02/19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,0,Sinean Scans,Yes,Infrequently,1,1,07/17/20,07/17/20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,0,Sinfidels,No,Inactive Group,1,1,no date,Unknown,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12,0,singing_monk,No,Inactive Group,1,1,01/19/10,01/19/10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,SingleChappy,Yes,Infrequently,1,1,03/07/20,03/07/20,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
14,0,Singlish Department,Yes,Infrequently. About every 35 day(s),4,3,04/06/20,05/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,Singularity Scans,No,Inactive Group,5,4,11/14/10,05/21/11,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,1,1,0,0,0,0,0
16,0,Sinister Expressions,No,Inactive Group,0,0,no date,no date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,Sinister Translations,No,Inactive Group,6,1,07/23/16,01/11/17,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18,0,siniyzerkalo,No,Inactive Group,5,1,09/24/13,09/24/13,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,0,Sinnesspiel,No,Inactive Group,32,1,06/05/13,06/26/15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
20,0,Sinnocence - Scans,No,Inactive Group,2,1,09/21/10,09/27/10,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,0,Sinon's scans,Yes,Infrequently,1,1,07/12/20,07/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,0,Sins Revival,No,Inactive Group,11,3,07/20/03,09/16/07,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0
23,0,Sintendo,No,Inactive Group,3,1,12/16/06,04/04/07,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
24,0,Sinuse Scans,Yes,Infrequently,25,8,03/17/09,07/29/20,4,2,2,5,0,3,0,2,0,1,0,0,1,0,0,0,3,0,2,1,4,2,1,2,0,1,0,4,0,1,0,0,3,2,0,0
0,0,SIOE,Yes,Infrequently,46,23,11/12/18,05/23/20,0,0,0,12,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,8,4,0,1,0,2,0,1,0,3,0,0,1,0,0,0
1,0,Sips Scanlations,No,Inactive Group,1,1,07/11/17,07/11/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,Sir Pository,No,Inactive Group,1,1,06/27/15,06/27/15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3,0,Sir Psycho Sexy,No,Inactive Group,4,3,05/22/08,09/02/10,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
4,0,sirC,No,Inactive Group,153,82,03/16/08,05/02/12,0,48,0,1,9,1,0,0,0,1,49,0,0,1,14,0,0,0,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1
5,0,Sirelo,No,Inactive Group,1,1,12/21/16,12/21/16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,0,sirhc,No,Inactive Group,3,3,09/29/03,09/29/03,2,0,2,2,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,2,2,0,0,0,0,3,0,0,0,0,1,0,0,0
7,0,sirtetris (Tarek),No,Inactive Group,3,1,10/20/16,05/04/18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,Sirvorn,No,Inactive Group,9,8,04/27/15,11/10/15,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,3,1,0,0,0,0,3,0
9,0,siusiakkun,No,Inactive Group,2,1,02/09/18,02/10/18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,0,SiXiang Scans,Yes,Infrequently,88,5,09/07/18,06/23/20,5,0,4,2,0,1,0,5,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
11,0,sj4iy,No,Inactive Group,18,4,01/24/17,11/21/17,2,0,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0
12,0,SJ801,No,Inactive Group,0,0,no date,no date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,SJ801 Scanlations,No,Inactive Group,2,1,01/01/10,02/22/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,sj_kitty,No,Inactive Group,1,1,05/25/09,05/25/09,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15,0,SJCTranslations,No,Inactive Group,1,1,no date,Unknown,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,skatedate,No,Inactive Group,6,6,06/07/10,11/03/10,0,0,0,1,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0
