,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,ID,Title,Type,Number of Scanlation group,Awarded,Japanese publihsers,Oneshot,Scan start day,Scan latest day,Digitally published first by publisher,Simulus translate,Publish status,Completely scanlated,Artist,Publish year,Licensed,name of English publisher,English publishing status,Anime,Rating,Vote number,Action,Adult,Adventure,Comedy,Doujinshi,Drama,Ecchi,Fantasy,Gender Bender,Harem,Hentai,Historical,Horror,Josei,Lolicon,Martial Arts,Mature,Mecha,Mystery,Psychological,Romance,School Life,Sci-fi,Seinen,Shotacon,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Smut,Sports,Supernatural,Tragedy,Yaoi,Yuri,Year published in English
282,5647,21,0,,119338,Mahou Shoujo Oriko Magica - Sadness Prayer,Manga,0,False,Houbunsha,False,Pass,Pass,False,False,Complete,Yes,MURA Kuroe,2013.0,Yes,Yen Press,4 Vols - Complete,False,9.3,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016
283,5649,23,0,,103701,Mahou Shoujo Suzune Magica,Manga,0,False,Houbunsha,False,Pass,Pass,False,False,Complete,Yes,Gan,2013.0,Yes,Yen Press,3 Vols - Complete,False,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015
284,5650,24,0,,104699,"Mahou Shoujo Tart Magica - The Legend of ""Jeanne d'Arc""",Manga,0,False,Houbunsha,False,Pass,Pass,False,False,Complete,Yes,"Kawazukuu, Masugitsune",2013.0,Yes,Yen Press,5 Vols - Complete,False,8.6,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015
285,5651,0,0,,122008,Mahou Shoujo Tokushuusen Asuka,Manga,3,False,Square Enix,False,02/23/18,06/28/20,False,False,Ongoing,No,TOKIYA Seigo,2015.0,Yes,Seven Seas,10 Vols - Ongoing,True,7.8,39,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2017
286,5665,14,0,,145292,Mahoutsukai no Insatsujo,Manga,2,False,ASCII Media Works,False,10/24/17,04/18/19,False,False,Ongoing,No,MIYAMA Yasuhiro,2017.0,Yes,Yen Press,3 Volumes - Ongoing,False,6.8,20,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019
287,5684,8,0,,1051,Maison Ikkoku,Manga,2,False,Shogakukan,False,08/25/19,09/09/19,False,False,Complete,Yes,TAKAHASHI Rumiko,1980.0,Yes,Viz,15 Vols - Complete / 1 Collector's Eds - Ongoing,True,8.5,457,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2003
288,5698,22,0,,145749,Majo to Yajuu (SATAKE Kousuke),Manga,1,False,Kodansha,False,03/18/18,03/18/18,False,False,Ongoing,No,SATAKE Kousuke,2016.0,Yes,Kodansha USA,October 2020,False,7.5,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020
289,5778,2,0,,144653,Maou Kyoudai,Manga,1,False,Tokuma Shoten,False,09/25/17,06/12/19,False,False,Complete,Yes,Uuumi,2016.0,Yes,Seven Seas,4 Vols - Complete,False,6.5,28,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018
290,5779,3,0,,120125,Maou no Hajimekata - The Comic,Manga,3,False,Kill Time Communication,False,05/26/15,08/21/19,False,False,Ongoing,No,KOMIYA Toshimasa,2015.0,Yes,Seven Seas,5 Vols - Ongoing,False,7.2,301,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016
291,5792,16,0,,18021,March Story,Manga,2,False,Shogakukan,False,02/22/09,02/15/10,False,False,Complete,Yes,YANG Kyung-Il,2008.0,Yes,Viz,5 Volumes - Complete; Digital,False,8.5,124,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2010
292,5834,8,0,,6212,Master Keaton,Manga,3,True,Shogakukan,False,08/11/03,05/22/14,False,False,Complete,No,URASAWA Naoki,1988.0,Yes,Viz,12 Volumes - Complete,True,8.5,78,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2014
293,5839,13,0,,145070,"Mata, Onaji Yume wo Mite ita",Manga,2,False,Futabasha,False,10/15/18,07/24/20,False,False,Complete,Yes,KIRIHARA Idumi,2017.0,Yes,Seven Seas,1 3-in-1 Omnibus - Complete,False,8.3,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2020
294,5846,20,0,,97316,Mawaru Penguindrum,Manga,0,False,Gentosha,False,Pass,Pass,False,False,Complete,No,"HOSHINO Lily, SHIBATA Isuzu",2013.0,Yes,Seven Seas,1 Volume - Ongoing,False,8,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2019
295,5852,20,0,,52913,Mayo Chiki!,Manga,3,False,Media Factory,False,10/08/11,02/15/14,False,False,Complete,Yes,Niito,2010.0,Yes,Seven Seas,7 Volumes - Complete; Digital,True,7.7,338,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012
296,5989,7,0,,157325,Minegishi-san wa Outsu-kun ni Tabesasetai,Manga,1,False,Futabasha,False,10/14/19,06/24/20,False,False,Ongoing,No,Mito (III),2019.0,Yes,Seven Seas,Dec 2020,False,8.1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2020
297,6122,15,0,,118623,Mononoke Sharing,Manga,1,False,Kodansha,False,10/12/15,08/11/17,False,False,Complete,No,COOL Kyoushinsha,2015.0,Yes,Seven Seas,4 Vols - Complete,False,7.2,30,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2018
298,6123,16,0,,127,Monster,Manga,1,True,Shogakukan,False,Unknown,Unknown,False,False,Complete,Yes,URASAWA Naoki,1994.0,Yes,Viz,18 Volumes - Complete; Perfect Edition 9 Volumes Paperback - Complete,True,9,1690,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014
299,6130,23,0,,76715,Monster Musume no Iru Nichijou,Manga,2,False,Tokuma Shoten,False,07/31/14,06/09/20,False,False,Ongoing,No,Okayado,2012.0,Yes,Seven Seas,15 Vols - Ongoing,True,8.2,782,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2013
300,6131,24,0,,129660,Monster Musume no Iru Nichijou - 4-koma Anthology,Manga,0,False,Tokuma Shoten,False,Pass,Pass,False,False,Ongoing,No,"221, 7010, Advenchara, AHOBAKA, Anthology, ARUSE Yuushi, COOL Kyoushinsha, Ennorei, Horitomo, JINGAI Modoki, KANEMAKI Thomas, Kenkou Cross, KUROKAWA Otogi, Masha, NOBUYOSHI Samurai, Okayado, Setouchi, Shake O, SHIDOU Mayuru, SHIRAHA Mato, STEALTH Kaigyou, Sukage, TOTTORI Sakyuu, U-temo, Z-ton, Zank",2015.0,Yes,Seven Seas,4 Volumes - Complete,False,8.4,5,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016
301,6138,6,0,,152737,Monster Wrestling: Interspecies Combat Girls,Manga,0,False,Micro Magazine,False,Pass,Pass,False,False,Ongoing,No,Ganmarei,2018.0,Yes,Yen Press,2 Vols - Ongoing,False,5.3,4,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2019
302,6143,11,0,,114750,Monte Cristo Hakushaku,Manga,0,False,Hakusensha,False,Pass,Pass,False,False,Complete,Yes,MORIYAMA Ena,2014.0,Yes,Seven Seas,1 Volume - Complete,False,7.7,26,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017
303,6156,24,0,,105825,Moretsu Uchuu Kaizoku - Abyss of Hyperspace - Akuu no Shinen,Manga,0,False,Media Factory,False,Pass,Pass,False,False,Complete,Yes,Chibimaru,2014.0,Yes,Seven Seas,2 Volumes - Complete,False,9,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2015
304,6167,10,0,,38228,Moteki,Manga,4,True,Kodansha,False,10/26/10,03/12/18,False,False,Complete,Yes,KUBO Mitsurou,2008.0,Yes,"Kodansha USA, Vertical","2 Omnibuses - Complete; Digital, 2 Omnibuses - Complete; Print",False,7.9,105,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018
305,6225,18,0,,145550,Mujirushi,Manga,2,False,Shogakukan,False,11/15/17,03/11/18,False,False,Complete,Yes,URASAWA Naoki,2017.0,Yes,Viz,1 Volume - Complete,False,6.7,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020
306,6243,11,0,,102651,Murciélago,Manga,2,False,Square Enix,False,08/12/14,10/16/17,False,False,Ongoing,No,YOSHIMURA Kana,2013.0,Yes,Yen Press,14 Vols - Ongoing,False,8.1,164,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017
307,6248,16,0,,100346,"Museum - ""The Serial Killer Is Laughing in the Rain""",Manga,1,False,Kodansha,False,11/06/16,02/12/17,False,False,Complete,Yes,TOMOE Ryousuke,2013.0,Yes,Kodansha Comics,3 Volumes - Complete; Digital,False,7.8,26,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017
308,6253,21,0,,452,Mushishi,Manga,11,True,Kodansha,False,10/21/03,07/25/20,False,False,Complete,Yes,URUSHIBARA Yuki,1999.0,Yes,"Del Rey, Kodansha USA","Defunct / 8 Vols - Complete, 8 Vols - Complete; digital",True,9,829,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2014
309,6255,23,0,,110083,Mushoku Tensei - Isekai Ittara Honki Dasu,Manga,11,False,Media Factory,False,11/11/14,07/14/20,False,False,Ongoing,No,FUJIKAWA Yuka,2014.0,Yes,Seven Seas,11 Vols - Ongoing,False,8,482,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015
310,6260,3,0,,81736,Mutant Hanako,Manga,0,False,ABC Shuppan,False,Pass,Pass,False,False,Complete,No,AIDA Makoto,1999.0,Yes,Viz,Included in Secret Comics Japan,False,7,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2000
311,6380,23,0,,113272,Nami yo Kiite Kure,Manga,1,True,Kodansha,False,01/24/16,01/24/16,False,False,Ongoing,No,SAMURA Hiroaki,2014.0,Yes,Kodansha Comics,"2 Vols - Ongoing; print, 3 Vols | 62 Chapters - Ongoing; digital",False,8,31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017
312,6402,20,0,,136936,Nande koko ni sensei ga!?,Manga,5,False,Kodansha,False,10/12/18,07/24/20,False,False,Ongoing,No,Soborou,2016.0,Yes,Kodansha USA,3 Vols - Ongoing; digital,True,8,167,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020
313,6435,4,0,,4771,Nazo no Kanojo X,Manga,5,False,Kodansha,False,12/14/07,Pass,False,True,Complete,Yes,UESHIBA Riichi,2006.0,Yes,"Kodansha USA, Vertical","6 Vols - Complete; Digital, 6 Vols - Complete; Print",True,8.1,1197,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016
314,6444,13,0,,6468,Neconoclasm,Manga,0,False,France Shoin,False,Pass,Pass,False,False,Complete,No,ASAKI Yuzuno,2005.0,Yes,Seven Seas,1 Volume - Complete,False,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2007
315,6473,17,0,,19604,Nekome Kozou,Manga,0,False,"Asahi Sonorama, Shogakukan, Shounen Gahosha",False,Pass,Pass,False,False,Complete,Yes,UMEZU Kazuo,1967.0,Yes,Viz,2 Volumes - Complete,False,7.5,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2008
316,6485,4,0,,123715,Neo Kiseijuu,Manga,2,False,Kodansha,False,06/24/15,09/15/15,False,False,Complete,Yes,"ENDO Hiroki, HAGIO Moto, HIRAMOTO Akira, KUMAKURA Takatoshi, MASHIMA Hiro, MINAGAWA Ryoji, NIRASAWA Yasushi, OHTA Moare, PEACH-PIT, TAKEYA Takayuki, TAKINAMI Yukari, Ueshiba Riichi",2014.0,Yes,Kodansha Comics,1 Volume - Complete; Digital,False,6.8,12,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2016
317,6500,19,0,,144765,Nettaigyo wa Yuki ni Kogareru,Manga,2,False,ASCII Media Works,False,05/08/18,07/27/20,False,False,Ongoing,No,HAGINO Makoto,2017.0,Yes,Viz,3 Vols - Ongoing,False,8.7,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2019
318,6505,24,0,,97239,New Game!,Manga,5,False,Houbunsha,False,03/28/16,05/27/20,False,False,Ongoing,No,TOKUNOU Shoutarou,2013.0,Yes,Seven Seas,9 Vols - Ongoing,True,8.2,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018
319,6519,13,0,,140013,Nicola no Oyururi Makai Kikou,Manga,3,False,Enterbrain,False,05/05/17,06/29/20,False,False,Ongoing,No,MIYANAGA Asaya,2017.0,Yes,Seven Seas,2 Vols - Ongoing,False,8.4,30,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2019
320,6566,10,0,,141404,Ningen Shikkaku (ITOU Junji),Manga,1,False,Shogakukan,False,12/13/18,11/21/19,False,False,Complete,No,ITOU Junji,2017.0,Yes,Viz,1 Omnibus - Complete,False,8.2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2019
321,6572,16,0,,132994,Ningyou no Kuni,Manga,1,False,Kodansha,True,05/11/16,05/11/16,False,False,Complete,Yes,NIHEI Tsutomu,2016.0,Yes,Kodansha USA,,False,6.8,52,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2017
322,6594,13,0,,90588,No Game No Life,Manga,2,False,Media Factory,False,02/15/13,05/28/18,False,False,Ongoing,No,"HIIRAGI Mashiro, KAMIYA Yuu (榎宮祐)",2013.0,Yes,Seven Seas,2 Vols - Ongoing,True,8.1,220,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2014
323,6596,15,0,,122147,No Game No Life Desu!,Manga,1,False,Media Factory,False,07/08/15,07/08/15,False,False,Complete,Yes,YUIZAKI Kazuya,2015.0,Yes,Yen Press,4 Vols - Complete,False,6.8,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2017
324,6599,18,0,,114105,No Guns Life,Manga,1,False,Shueisha,False,10/27/15,04/24/19,False,False,Ongoing,No,KARASUMA Tasuku,2014.0,Yes,Viz,6 Vols - Ongoing,True,7.7,31,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2019
325,6621,15,0,,2275,NOiSE (NIHEI Tsutomu),Manga,1,False,Kodansha,False,09/28/02,09/28/02,False,False,Complete,Yes,NIHEI Tsutomu,2000.0,Yes,"Kodansha USA, TokyoPop","1 Vol - Complete; digital, Expired / 1 Vol - Complete",False,7.6,312,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2016
326,6624,18,0,,48265,Non Non Biyori,Manga,5,False,Media Factory,False,06/30/10,10/06/19,False,False,Ongoing,No,Atto,2009.0,Yes,Seven Seas,13 Vols - Ongoing,True,8.7,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015
327,6643,12,0,,6811,Not Simple,Manga,0,False,"Penguin Shobou, Shougakukan",False,Pass,Pass,False,False,Complete,Yes,ONO Natsume,2004.0,Yes,Viz,Complete,False,8.4,127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2010
328,6650,19,0,,1429,Nozokiya,Manga,1,False,Shogakukan,False,07/30/05,07/30/05,False,False,Complete,Yes,YAMAMOTO Hideo,1992.0,Yes,Viz,Complete,False,6.6,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1999
329,6666,10,0,,4116,Number Five,Manga,2,False,Shogakukan,False,10/28/07,02/25/13,False,False,Complete,Yes,MATSUMOTO Taiyou,2001.0,Yes,Viz,2 Volumes - Dropped,False,7.6,73,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2002
330,6750,19,0,,5582,Oishinbo,Manga,0,True,Shogakukan,False,Pass,Pass,False,False,Unknown,No,HANASAKI Akira,1983.0,Yes,Viz,7 Volumes - Complete; Compilation Release,False,7.8,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2009
331,6757,1,0,,85089,Ojojojo,Manga,4,False,Take Shobo,False,10/11/14,03/30/19,False,False,Complete,Yes,Cool Kyoushinsha,2012.0,Yes,Seven Seas,2 Vols - Complete,False,8.3,267,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018
332,6796,15,0,,5527,OL Shinkaron,Manga,0,True,Kodansha,False,Pass,Pass,False,False,Ongoing,No,AKIZUKI Risu,1989.0,Yes,Kodansha,5 bilingual volumes,False,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1999
333,6854,23,0,,80345,One Punch-Man,Manga,13,True,Shueisha,False,11/17/12,Pass,False,True,Ongoing,No,MURATA Yuusuke,2012.0,Yes,Viz,19 Vols - Ongoing,True,9.1,1967,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2015
334,6893,11,0,,75537,Ookami Kodomo no Ame to Yuki,Manga,5,False,Kadokawa Shoten,False,08/07/12,04/17/14,False,False,Complete,Yes,"SADAMOTO Yoshiyuki, Yuu (優)",2012.0,Yes,"Gempak, Yen Press","1 Vols - Ongoing, 1 Vol - Complete",False,8.6,182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2014
335,6902,20,0,,13080,Ookami to Koushinryou,Manga,6,False,Media Works,False,07/11/09,05/20/18,False,False,Complete,Yes,"AYAKURA Juu, KOUME Keito",2007.0,Yes,Yen Press,16 Vols - Complete,True,8.7,637,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010
336,6919,12,0,,74907,Orange (TAKANO Ichigo),Manga,5,True,"Futabasha, Shueisha",False,03/25/12,Pass,False,True,Complete,Yes,TAKANO Ichigo,2012.0,Yes,Seven Seas,5 Volumes; Digital - Complete,True,8.8,1201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2016
337,6923,16,0,,146750,Orange: Future,Manga,0,False,Futabasha,False,Pass,Pass,False,False,Complete,Yes,TAKANO Ichigo,2017.0,Yes,Seven Seas,1 Volume - Complete,False,7.5,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2018
338,6979,22,0,,19473,Ore wa Mada Honki Dashitenai Dake,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,Yes,AONO Shunjuu,2007.0,Yes,Viz,5 Volumes - Complete,False,8.1,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010
339,7018,11,0,,112687,Oshiete! Gyaruko-chan,Manga,4,False,Media Factory,False,07/23/14,05/29/16,False,False,Ongoing,No,SUZUKI Kenya,2014.0,Yes,Seven Seas,5 Vols - Ongoing,True,8.1,32,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2016
340,7062,5,0,,147636,Otome Monster Caramelize,Manga,2,False,Media Factory,False,08/16/18,07/10/20,False,False,Ongoing,No,AOKI Spica,2018.0,Yes,Yen Press,3 Vols - Ongoing,False,8.6,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2019
341,7093,11,0,,37308,Otoyomegatari,Manga,9,True,Enterbrain,False,03/25/09,07/24/20,False,False,Ongoing,No,MORI Kaoru,2008.0,Yes,Yen Press,11 Vols - Ongoing,False,9.1,1568,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2011
342,7153,22,0,,135554,"Owari Nochi, Asanagi Kurashi.",Manga,0,False,Mag Garden,False,Pass,Pass,False,False,Complete,Yes,MORINO Kikori,2016.0,Yes,Seven Seas,3 Vols - Complete,False,8.3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2018
343,7157,1,0,,11346,Oyasumi Punpun,Manga,3,False,Shogakukan,False,09/04/09,01/28/14,False,False,Complete,Yes,ASANO Inio,2007.0,Yes,Viz,7 Volumes - Complete,False,8.9,1153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2016
344,7165,9,0,,6173,Palepoli,Manga,1,False,"Ohta Shuppan, Seirindo",False,01/16/10,01/16/10,False,False,Complete,Yes,FURUYA Usamaru,1996.0,Yes,Viz,Included in Secret Comics Japan,False,7.4,145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2000
345,7197,16,0,,38085,Paradise Residence,Manga,3,False,Kodansha,False,05/12/11,05/15/16,False,False,Complete,Yes,FUJISHIMA Kosuke,2014.0,Yes,Kodansha Comics,3 Volumes - Complete; Digital,False,7.6,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016
346,7201,20,0,,139763,Parallel Paradise,Manga,9,False,Kodansha,False,04/27/17,08/06/20,False,False,Ongoing,No,OKAMOTO Lynn,2017.0,Yes,Seven Seas,2 Volume - Ongoing,False,6.8,247,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020
347,7242,10,0,,144835,Peter Grill to Kenja no Jikan,Manga,1,False,Futabasha,False,09/24/17,07/12/20,False,False,Ongoing,No,HIYAMA Daisuke,2017.0,Yes,Seven Seas,1 Volume - Ongoing,False,6.5,91,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020
348,7256,24,0,,926,Piano no Mori,Manga,7,True,Kodansha,False,03/16/08,05/11/17,False,False,Complete,Yes,ISSHIKI Makoto,1998.0,Yes,Kodansha USA,10 Bunko Ed. Vols - Hiatus; Digital,True,8.9,530,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018
349,7263,6,0,,6213,Pineapple Army,Manga,2,False,Shogakukan,False,10/09/09,06/15/11,False,False,Complete,No,URASAWA Naoki,1985.0,Yes,Viz,1 Volume - Dropped,False,7.1,28,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017
350,7265,8,0,,292,Ping Pong,Manga,3,False,Shogakukan,False,12/24/06,06/04/11,False,False,Complete,Yes,MATSUMOTO Taiyou,1996.0,Yes,Viz,1 Full Game Eds - Ongoing,True,8.5,180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2020
351,7323,13,0,,6671,Portus,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,Yes,ABE Jun,2006.0,Yes,Viz,Complete,False,6.1,62,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2007
