,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,ID,Title,Type,Number of Scanlation group,Awarded,Japanese publihsers,Oneshot,Scan start day,Scan latest day,Digitally published first by publisher,Simulus translate,Publish status,Completely scanlated,Artist,Publish year,Licensed,name of English publisher,English publishing status,Anime,Rating,Vote number,Action,Adult,Adventure,Comedy,Doujinshi,Drama,Ecchi,Fantasy,Gender Bender,Harem,Hentai,Historical,Horror,Josei,Lolicon,Martial Arts,Mature,Mecha,Mystery,Psychological,Romance,School Life,Sci-fi,Seinen,Shotacon,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Smut,Sports,Supernatural,Tragedy,Yaoi,Yuri
7503,19,0,,14812,Ratman,Manga,3,False,Kadokawa Shoten,False,11/24/11,06/20/15,False,False,Complete,Yes,INUI Sekihiko,2007.0,Yes,Viz,4 Volumes - Dropped; Digital,False,8.1,532,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7504,20,0,,1150,Rave,Manga,8,False,Kodansha,False,Unknown,06/17/09,False,False,Complete,Yes,MASHIMA Hiro,1999.0,Yes,Kodansha Comics,35 Volumes - Complete; Digital,True,8.3,998,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7507,23,0,,150498,RaW Hero,Manga,3,False,Kodansha,False,06/22/19,08/06/20,False,False,Ongoing,No,HIRAMOTO Akira,2018.0,Yes,Yen Press,1 Vols - Ongoing,False,6.5,62,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7513,4,0,,109745,Re:Monster,Manga,10,False,Alpha Polis,False,10/27/15,07/11/20,False,False,Ongoing,No,KOBAYAKAWA Haruyoshi,2014.0,Yes,Seven Seas,4 Vols - Ongoing,False,7.8,789,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7516,7,0,,111686,Re:Zero kara Hajimeru Isekai Seikatsu - Daiisshou - Outo no Ichinichi Hen,Manga,1,False,Media Factory,False,11/16/14,04/17/15,False,False,Complete,Yes,MATSUSE Daichi,2014.0,Yes,Yen Press,2 Vols - Complete,False,7.7,175,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7517,8,0,,113316,Re:Zero Kara Hajimeru Isekai Seikatsu - Dainishou - Yashiki no Isshuukan Hen,Manga,0,False,Square Enix,False,Pass,Pass,False,False,Complete,Yes,FUUGETSU Makoto,2014.0,Yes,Yen Press,5 Vols - Complete,False,8.1,130,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7518,9,0,,122146,Re:Zero kara Hajimeru Isekai Seikatsu - Daisanshou - Truth of Zero,Manga,2,False,Media Factory,False,05/25/16,09/27/19,False,False,Complete,No,MATSUSE Daichi,2015.0,Yes,Yen Press,10 Vols - Ongoing,False,7.9,49,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7522,13,0,,142,Real,Manga,9,True,Shueisha,False,03/04/06,05/29/20,False,False,Ongoing,No,INOUE Takehiko,1999.0,Yes,Viz,14 Volumes - Ongoing,False,9.1,430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
7523,14,0,,106257,Real Account,Manga,13,False,Kodansha,False,08/05/14,06/08/20,False,False,Complete,No,WATANABE Shizumu,2014.0,Yes,Kodansha Comics,14 Volumes - Ongoing,False,7.2,188,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7524,15,0,,5197,Real Bout High School,Manga,0,False,Fujimi Shobo,False,Pass,Pass,False,False,Complete,Yes,INOUE Sora,1999.0,Yes,Viz,6 Volumes - Complete; Digital,False,6.1,63,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7531,22,0,,1557,Recca no Honoo,Manga,1,False,Shogakukan,False,Unknown,Unknown,False,False,Complete,Yes,ANZAI Nobuyuki,1995.0,Yes,Viz,33 Volumes - Complete,True,8.1,735,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7540,6,0,,135220,Red Sprite,Manga,3,False,Shueisha,False,08/25/16,Pass,False,True,Complete,Yes,YAGI Tomohiro,2016.0,Yes,Viz,2 Vols - Complete; digital,False,6.8,67,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7554,20,0,,40067,Reimei no Arcana,Manga,3,False,Shogakukan,False,07/12/10,05/27/14,False,False,Complete,Yes,TOMA Rei,2009.0,Yes,Viz,13 Volumes - Complete,False,8.2,1107,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
7561,2,0,,139808,Reiraku,Manga,3,False,Shogakukan,False,03/13/17,10/01/17,False,False,Complete,Yes,ASANO Inio,2017,Yes,Viz,1 Vol - Complete,False,7.1,111,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7562,3,0,,154261,Reiwa Hanamaru Gakuen,Manga,1,False,Kodansha,False,05/23/19,07/31/20,False,False,Complete,No,Kotobuki,2019,Yes,Seven Seas,April 2021,False,8.5,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7581,22,0,,11739,Renai Crown,Manga,0,False,Shueisha,False,Pass,Pass,False,False,Complete,No,KOUGA Yun,1998,Yes,Viz,4 Volumes - Complete,False,7.7,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7595,11,0,,47297,Renai Otogibanashi - Toy Box,Manga,2,False,Ichijinsha,False,06/08/10,10/15/11,False,False,Complete,Yes,FUJIMARU Mamenosuke,2009,Yes,Seven Seas,1 Volume - Complete,False,7.2,19,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7605,21,0,,86600,Renaissance Eve,Manga,0,False,Square Enix,False,Pass,Pass,False,False,Complete,Yes,ITOU Shamu,2012,Yes,Yen Press,4 Vols - Complete,False,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7617,8,0,,137673,Renzu-Sou no Sankaku,Manga,0,False,Kodansha,False,Pass,Pass,False,False,Complete,Yes,NOGIRI Youko,2016,Yes,Kodansha USA,3 Vols - Complete,False,7.2,42,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7618,9,0,,153264,Reo to Mabu,Manga,1,False,Gentosha,False,04/02/19,07/12/19,False,False,Complete,Yes,"Miggy, SAITOU Misaki",2018,Yes,Seven Seas,1 Vol - Complete,False,6.9,27,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7661,2,0,,11941,Riot of The World,Manga,0,False,"Kadokawa Shoten, Shueisha",False,Pass,Pass,False,False,Complete,No,SHIKI Satoshi,2000.0,Yes,Viz,2 Volumes - Complete,False,7,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7669,10,0,,139230,Risou no Himo Seikatsu,Manga,3,False,Kadokawa Shoten,False,02/14/17,07/06/20,False,False,Ongoing,No,HINOTSUKI Neko,2017.0,Yes,Seven Seas,5 Vols - Ongoing,False,7.9,135,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7673,14,0,,6810,Ristorante Paradiso,Manga,2,False,Ohta Shuppan,False,04/16/09,04/30/09,False,False,Complete,Yes,ONO Natsume,2005.0,Yes,Viz,Complete,True,7.9,68,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7678,19,0,,714,Rizelmine,Manga,2,False,Kadokawa Shoten,False,05/04/05,04/03/06,False,False,Complete,Yes,SUGISAKI Yukiru,2001.0,Yes,"TokyoPop, Viz","1 Volume - Complete; Defunct, 1 Volume - Complete; Digital",False,6.7,103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7682,23,0,,140084,Robot x Laserbeam,Manga,3,False,Shueisha,False,04/01/17,06/25/18,False,False,Complete,Yes,FUJIMAKI Tadatoshi,2017.0,Yes,Viz,,False,7,142,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7686,2,0,,7233,Rockman EXE,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,Yes,TAKAMISAKI Ryou,2001.0,Yes,Viz,13 Volumes - Complete,False,6.9,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7691,7,0,,152724,Roji Meikyuu no Rozi,Manga,0,False,Mag Garden,False,Pass,Pass,False,False,Ongoing,No,TOOTSUKI Shiya,2019.0,Yes,Seven Seas,January 2021; print & digital,False,Not rated,Not rated,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7692,8,0,,71096,Rokka no Yuusha,Manga,1,False,Shueisha,False,10/13/15,10/16/16,False,False,Complete,Yes,TORU Kei,2011.0,Yes,Yen Press,4 Vols - Complete; print & digital,True,7,35,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7694,10,0,,119899,Roku de Nashi Majutsu Koushi to Kinki Kyouten,Manga,3,False,Kadokawa Shoten,False,11/22/15,09/29/18,False,False,Ongoing,No,TSUNEMI Aosa,2015.0,Yes,Seven Seas,9 Vols - Ongoing,True,7.9,106,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7711,2,0,,8869,Romeo x Juliet,Manga,1,False,Kadokawa Shoten,False,08/16/07,02/27/09,False,False,Complete,Yes,COM,2007,Yes,Yen Press,1 Vol - Complete,True,7.3,181,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7722,13,0,,1580,Rosario to Vampire,Manga,14,False,Shueisha,False,03/16/07,Pass,False,True,Complete,Yes,IKEDA Akihisa,2004,Yes,"MANGA Plus, Viz",10 Volumes - Complete,True,8.1,2006,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7723,14,0,,17308,Rosario to Vampire - Season II,Manga,17,False,Shueisha,False,12/06/08,Pass,False,True,Complete,Yes,IKEDA Akihisa,2007,Yes,"MANGA Plus, Viz",14 Volumes - Complete,True,8.2,1368,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7724,15,0,,82134,Rose Guns Days - Season 1,Manga,2,False,Square Enix,False,06/07/14,04/04/15,False,False,Complete,Yes,Souichirou,2012,Yes,Yen Press,4 Vols - Complete,False,6.6,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7725,16,0,,90055,Rose Guns Days - Season 2,Manga,0,False,Square Enix,False,Pass,Pass,False,False,Complete,Yes,NATSUNISHI Nana,2013,Yes,Yen Press,3 Vols - Complete,False,6.5,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7726,17,0,,103778,Rose Guns Days - Season 3,Manga,0,False,Square-Enix,False,Pass,Pass,False,False,Complete,Yes,OOMURA You,2013,Yes,Yen Press,3 Vols - Complete,False,6,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7744,10,0,,4487,Rumic World,Manga,3,False,Shogakukan,False,Unknown,04/23/08,False,False,Complete,Yes,TAKAHASHI Rumiko,1978,Yes,Viz,3 Volumes - Complete,True,7.5,54,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7749,15,0,,142889,Runway de Waratte,Manga,5,True,Kodansha,False,04/21/18,07/09/20,False,False,Ongoing,No,INOYA Kotoba,2017,Yes,Kodansha USA,12 Vols - Ongoing; digital,True,8.2,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7750,16,0,,41159,Ruriiro no Yume,Manga,1,False,Ichijinsha,False,01/17/10,01/28/16,False,False,Complete,Yes,MORISHIMA Akiko,2009,Yes,Seven Seas,November 2020,False,7.2,104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7752,18,0,,89,Rurouni Kenshin,Manga,9,False,Shueisha,False,03/28/03,Pass,False,True,Complete,Yes,WATSUKI Nobuhiro,1994,Yes,"MANGA Plus, Viz",28 Volumes & 9 Omnibuses - Complete,True,8.7,1906,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7754,20,0,,77250,Rurouni Kenshin - Tokuhitsuban,Manga,1,False,Shueisha,False,05/13/12,07/03/12,False,False,Complete,Yes,WATSUKI Nobuhiro,2012,Yes,Viz,2 Volumes - Complete,False,7.1,73,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7755,21,0,,137777,Rurouni Kenshin Ibun: Ashitarou Zenka Ari,Manga,1,False,Shueisha Inc.,False,01/16/17,Pass,True,True,Complete,Yes,WATSUKI Nobuhiro,2016,Yes,Viz,,False,6.7,16,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7756,22,0,,116694,Rurouni Kenshin Uramaku - Honoo o Suberu,Manga,1,False,Shueisha,False,04/08/15,04/08/15,False,False,Complete,Yes,WATSUKI Nobuhiro,2014,Yes,Viz,,False,7.9,38,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7757,23,0,,4990,RustBlaster,Manga,5,False,Square Enix,False,12/24/06,03/31/09,False,False,Complete,Yes,TOBOSO Yana,2006,Yes,Yen Press,1 Vol - Complete,False,7.8,427,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
7759,0,0,,127539,RWBY,Manga,3,False,Shueisha,False,11/17/15,10/21/16,False,False,Complete,Yes,MIWA Shirow,2015,Yes,Viz,1 Volume - Complete,False,6.3,41,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7760,1,0,,142083,RWBY Official Manga Anthology: Red Like Roses,Manga,0,False,Shueisha,False,Pass,Pass,False,False,Complete,Yes,Anthology,2017,Yes,Viz,4 Vols - Complete,False,6.5,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7761,2,0,,152044,RWBY: The Official Manga,Manga,1,False,Shueisha,False,10/31/16,Pass,True,True,Complete,No,KINAMI Bunta,2018,Yes,Viz,1 Vols - Ongoing,False,7,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7774,15,0,,86319,Ryuu no Kawaii Nanatsu no Ko,Manga,2,True,Enterbrain,False,10/09/13,04/19/15,False,False,Complete,Yes,KUI Ryoko,2012,Yes,Yen Press,1 Vol - Complete,False,8.4,98,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7775,16,0,,135552,Ryuu no Nanakuni to Minashigo no Juana,Manga,0,False,Mag Garden,False,Pass,Pass,False,False,Complete,Yes,TANAKA Kiyohisa,2016,Yes,Seven Seas,3 Vols - Complete,False,5.8,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7792,8,0,,13572,S Senjou no Tena,Manga,2,False,Houbunsha,False,06/06/09,06/27/12,False,False,Complete,No,MIKABE Sesuna,2007,Yes,Yen Press,"5 Vols - Complete; print & digital | 6-7, 2-in-1, Omni - Complete; print",False,7.8,132,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7796,12,0,,149075,"S-Rank Monster no Behemoth Dakedo, Neko to Machigawarete Erufu Musume no Kishi (Pet) Toshite Kurashitemasu",Manga,6,False,"BookLive, Hakusensha",False,06/28/18,07/06/20,False,False,Ongoing,No,SHINONOME Taro,2018,Yes,Yen Press,2 Vols - Ongoing,False,7.7,80,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7798,14,0,,1858,SA,Manga,13,False,Hakusensha,False,12/27/07,07/16/15,False,False,Complete,Yes,MINAMI Maki,2003,Yes,Viz,17 Volumes - Complete,True,8.2,1991,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7827,19,0,,3434,Saber Marionette J,Manga,1,False,Kadokawa Shoten,False,08/07/04,08/07/04,False,False,Complete,Yes,KOTOYOSHI Yumisuke,1996,Yes,Viz,5 Volumes - Complete; Digital,True,6.6,57,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7828,20,0,,5490,Saber Tiger,Manga,2,False,"Futabasha, Media Factory",False,08/01/05,08/01/05,False,False,Complete,No,HOSHINO Yukinobu,1981,Yes,Viz,Incomplete - 2/7,False,6.8,27,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7830,22,0,,134953,Sabishisugite Lesbian Fuzoku ni Ikimashita Report,Manga,1,False,East Press,False,08/20/16,11/02/19,False,False,Complete,Yes,NAGATA Kabi,2016,Yes,Seven Seas,1 Volume - Complete,False,8.3,247,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7831,23,0,,380,Saboten no Himitsu,Manga,2,False,Shueisha,False,09/11/04,09/16/07,False,False,Complete,Yes,HARUTA Nana,2004,Yes,Viz,4 Volumes - Complete,False,7.8,506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7833,0,0,,26384,Sachie-chan Guu!!,Manga,2,False,Shueisha,True,07/16/09,08/22/09,False,False,Complete,Yes,KATSURA Masakazu,2008,Yes,Viz,,False,6.5,56,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7839,6,0,,89717,Saenai Kanojo no Sodatekata,Manga,6,False,Fujimi Shobo,False,09/19/14,12/11/17,False,False,Complete,Yes,MORIKI Takeshi,2013,Yes,Yen Press,8 Vols - Complete,True,7.8,52,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7852,19,0,,2704,Saigo no Seifuku,Manga,1,False,Hobunsha,False,01/29/15,05/30/17,False,False,Complete,Yes,HAKAMADA Mera,2005,Yes,Seven Seas,2 Volumes - Dropped,False,7.2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
7876,18,0,,19610,Saint Onii-san,Manga,8,True,Kodansha,False,10/13/12,07/31/18,False,False,Ongoing,No,NAKAMURA Hikaru,2007,Yes,Kodansha USA,6 Vols; digital - Ongoing | 2 2-in-1 Vols; print,False,8.3,297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7877,19,0,,3971,Saint Seiya,Manga,5,False,Shueisha,False,01/27/08,02/20/15,False,False,Complete,Yes,KURUMADA Masami,1985,Yes,Viz,28 Volumes - Complete,False,7.2,180,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7878,20,0,,100670,Saint Seiya - Saintia Shou,Manga,1,False,Akita Shoten,False,03/28/16,03/23/20,False,False,Ongoing,No,KUORI Chimaki,2013,Yes,Seven Seas,10 Vols - Ongoing,False,7.7,19,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7881,23,0,,1816,Saishuu Heiki Kanojo,Manga,2,False,Shogakukan,False,04/20/05,03/12/06,False,False,Ongoing,Yes,TAKAHASHI Shin,2000,Yes,Viz,7 Volumes - Complete,True,8.3,440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
7884,1,0,,71194,Saiteihen no Otoko,Manga,1,False,Square Enix,False,08/31/13,08/18/15,False,False,Complete,Yes,YAMAGUCHI Mikoto,2011,Yes,Yen Press,1 Vol - Complete,False,7,154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
7885,2,0,,3116,Saiunkoku Monogatari,Manga,5,False,Kadokawa Shoten,False,06/16/06,11/10/14,False,False,Complete,No,YURA Kairi,2005,Yes,Viz,9 Volumes - Complete,True,8.6,409,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7886,3,0,,2803,Saiyuki,Manga,2,False,"Ichijinsha, Square Enix",False,Unknown,Unknown,False,False,Complete,Yes,MINEKURA Kazuya,1997,Yes,"Kodansha USA, TokyoPop","2 Vols - Ongoing; print & digital, Expired / 9 Vols - Complete",False,8.4,347,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7897,14,0,,77748,Sakamoto Desu ga?,Manga,4,True,Enterbrain,False,03/07/13,06/17/16,False,False,Complete,Yes,SANO Nami,2012,Yes,Seven Seas,4 Vols - Complete,True,8.3,595,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7901,18,0,,13087,Saki,Manga,10,False,Square Enix,False,07/06/09,08/08/20,False,False,Ongoing,No,KOBAYASHI Ritz,2006,Yes,Yen Press,20 Vols - Ongoing; digital,True,7.7,275,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
7902,19,0,,148882,Saki-chan wa Konya mo Peko Peko,Manga,1,False,Houbunsha,False,07/25/20,07/25/20,False,False,Complete,No,studioHIP-CATs,2016,Yes,Seven Seas,2 Vols - Ongoing,False,7.2,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7908,1,0,,38382,Sakura Hime Kaden,Manga,6,False,Shueisha,False,04/16/09,06/18/18,False,False,Complete,No,TANEMURA Arina,2008,Yes,Viz,12 Volumes - Complete,False,7.5,237,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7911,4,0,,71856,Sakura no Himegoto,Manga,1,False,Hakusensha,False,11/14/11,11/14/11,False,False,Complete,Yes,HAGIO Akira,2011,Yes,Yen Press,1 Vol - Complete,False,7.2,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7914,7,0,,97590,Sakuran (IWASHIRO Toshiaki),Manga,0,False,Shueisha,True,Pass,Pass,False,False,Complete,Yes,IWASHIRO Toshiaki,2013,Yes,Viz,,False,6.8,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7922,15,0,,153737,Samurai 8: Hachimaruden,Manga,4,False,Shueisha,False,06/28/19,Pass,False,True,Complete,Yes,OKUBO Akira,2019,Yes,"MANGA Plus, Viz",,False,5.5,66,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
7924,17,0,,3041,Samurai Crusader,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,No,IKEGAMI Ryoichi,1991,Yes,Viz,3 Volumes - Complete,False,7.5,2,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7926,19,0,,10712,Samurai Spirits,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,Yes,MIYOSHI Yuuki,1995,Yes,Viz,Complete,False,6.3,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7929,22,0,,1786,Sanctuary,Manga,1,False,Shogakukan,False,09/18/07,01/01/08,False,False,Complete,Yes,IKEGAMI Ryoichi,1990,Yes,Viz,9 Omnibuses - Complete,False,8.6,588,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
