,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Name,Active or not,Release Frequency,Number of Release,Total Series,First Update,Lastest Update,Action,Adult,Adventure,Comedy,Doujinshi,Drama,Ecchi,Fantasy,Gender Bender,Harem,Hentai,Historical,Horror,Josei,Lolicon,Martial Arts,Mature,Mecha,Mystery,Psychological,Romance,School Life,Sci-fi,Seinen,Shotacon,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Smut,Sports,Supernatural,Tragedy,Yaoi,Yuri
8607,8621,21,0,The Little Corner,No,Inactive Group,86,15,04/22/07,02/28/13,3,0,2,9,0,5,0,3,1,0,0,0,0,1,0,0,0,0,0,0,7,4,3,0,0,4,0,7,0,3,0,0,3,0,0,0
8608,8622,22,0,The Local Moonman,No,Inactive Group,2,1,03/07/18,02/13/19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
8609,8623,23,0,The London Underground Scans,Yes,Occasionally. About every 11 day(s),35,11,06/17/19,02/22/20,6,0,3,4,0,2,0,5,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,3,0,0,0,5,0,1,0,0,1,0,0,0
8610,8624,24,0,The Lone Moogle,No,Inactive Group,3,1,06/26/10,08/27/10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8611,8625,0,0,The Lone Sky,No,Inactive Group,5,5,09/07/13,09/07/13,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
8612,8626,1,0,The Lost Light,Yes,Infrequently,44,39,07/01/14,07/02/20,0,24,0,1,4,0,1,0,0,1,24,0,0,0,2,0,0,0,0,0,0,2,0,0,7,0,0,1,0,1,0,0,1,0,0,0
8613,8627,2,0,The Lusty Lady Project,No,Inactive Group,389,176,05/26/12,04/06/14,0,99,0,13,9,0,0,1,2,18,98,0,0,0,1,0,0,0,0,0,16,9,0,0,3,0,0,0,0,0,1,0,3,0,1,0
8614,8628,3,0,The Machineguns,Yes,Often. About every 4 to 5 day(s),162,3,08/29/19,08/02/20,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,3,0,0,0,0
8615,8629,4,0,The Meine Liebe Project,No,Inactive Group,8,1,12/07/07,09/28/08,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8616,8630,5,0,The Misfits Squadron,No,Inactive Group,42,5,12/26/16,12/01/19,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0
8617,8631,6,0,The Monkey Princeling,No,Inactive Group,6,4,12/17/17,10/06/18,1,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8618,8632,7,0,The Moon in a Box,No,Inactive Group,130,34,05/06/09,03/17/19,1,2,0,7,0,13,0,1,0,0,0,0,0,0,0,0,2,0,0,2,9,3,0,0,0,0,0,0,3,10,0,1,0,0,12,0
8619,8633,8,0,The Moonlighters,No,Inactive Group,2,2,02/11/14,02/09/17,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8620,8634,9,0,The Mustang Translator,No,Inactive Group,183,1,09/10/15,03/14/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8621,8635,10,0,The Mysterious Kingdom,No,Inactive Group,0,0,no date,no date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8622,8636,11,0,The Nameless Manga Translation Site,No,Inactive Group,51,8,02/24/00,08/29/01,3,0,3,6,0,3,0,4,1,2,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,3,0,3,0,0,0,0,2,1,0,0
8623,8637,12,0,The Necro Scanlation,No,Inactive Group,2,1,02/09/19,02/12/19,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8624,8638,13,0,The Nevada Child Rapist,No,Inactive Group,28,1,11/02/07,04/01/10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8625,8639,14,0,The Nico Knights,Yes,Occasionally. About every 20 day(s),21,2,07/02/19,07/15/20,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8626,8640,15,0,the Nomad dane,No,Inactive Group,2,1,07/08/19,07/26/19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8627,8641,16,0,The NoNames,Yes,Every day,1206,49,06/01/14,08/04/20,19,0,13,13,3,9,3,12,1,2,0,4,0,0,0,3,1,0,4,4,14,4,5,6,0,1,0,15,6,4,0,1,10,2,0,0
8628,8642,17,0,The One Legend,No,Inactive Group,2,2,no date,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8629,8643,18,0,The One Man Army Scans,No,Inactive Group,1,1,11/16/18,11/16/18,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8630,8644,19,0,The Ones Who Never Lie,No,Inactive Group,67,5,05/08/05,12/05/07,4,1,1,1,0,4,1,1,0,1,0,0,1,0,0,0,1,0,2,2,2,0,1,1,0,0,0,4,0,0,0,0,1,2,0,0
8631,8645,20,0,The Oracle,No,Inactive Group,7,4,02/27/12,04/21/12,1,0,2,3,0,3,0,2,1,0,0,1,0,0,0,0,0,0,1,0,3,2,0,0,0,3,0,1,0,1,0,0,0,1,0,0
8632,8646,21,0,The Peach Boys,No,Inactive Group,48,3,12/30/17,01/24/20,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0
8633,8647,22,0,The Photo-Atomic Translation Institute,No,Inactive Group,0,0,no date,no date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8634,8648,23,0,The Pingypuff Translation Hideout,No,Inactive Group,1,1,09/15/13,09/15/13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8635,8649,24,0,The Pink Panzer,No,Inactive Group,46,8,10/18/07,02/19/12,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,0,1,0,0,1,0,0,2,1,0,0,0,1,2,0
8636,8650,0,0,The Pretzel Company,Yes,Infrequently,2,2,03/25/20,03/26/20,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8637,8651,1,0,The Project Scanlations,No,Inactive Group,45,5,11/28/08,08/29/10,2,0,2,0,0,3,0,0,0,0,0,3,0,0,0,0,2,0,3,2,1,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
8638,8652,2,0,The Queen 2 Hearts,No,Inactive Group,1,1,10/31/13,10/31/13,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8639,8653,3,0,The Queen's Butler Farm,No,Inactive Group,3,1,03/02/10,04/05/10,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8640,8654,4,0,The Quick Brown Fox,Yes,Infrequently,4,1,12/28/19,03/02/20,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8641,8655,5,0,The Rabbit Reich,No,Inactive Group,229,127,02/14/08,11/01/12,5,62,6,28,72,8,5,22,4,2,53,4,2,0,5,0,6,1,1,6,13,13,16,10,3,2,0,3,5,22,2,1,10,3,6,7
8642,8656,6,0,The Rabbit Republic,No,Inactive Group,20,4,11/09/07,03/01/08,4,0,2,1,0,1,0,3,0,0,0,0,0,0,0,0,2,1,1,0,1,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0
8643,8657,7,0,The real group is the enemies we made along the way,No,Inactive Group,1,1,10/16/19,10/16/19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8644,8658,8,0,The real group is the friends we made along the way,Yes,Occasionally. About every 28 day(s),29,16,05/16/19,06/22/20,1,1,0,4,0,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0,4,1,0,1,0,1,1,4,0,3,0,0,1,0,0,0
8645,8659,9,0,The Riddle Project,No,Inactive Group,3,1,12/16/12,10/14/13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8646,8660,10,0,The Rispara Community,No,Inactive Group,2,1,04/16/09,04/30/09,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8647,8661,11,0,The Rotten Apple,No,Inactive Group,1,1,06/03/08,06/03/08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8648,8662,12,0,The Scanlation Army - An Army of One,No,Inactive Group,3,2,02/15/15,03/20/15,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8649,8663,13,0,The Sergeant,Yes,Infrequently,2,2,03/28/20,03/29/20,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8650,8664,14,0,The Seven Deadly Scans,Yes,Often. About every 4 to 5 day(s),33,6,03/04/20,07/31/20,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0
8651,8665,15,0,The Solitary Hobbyist,No,Inactive Group,9,1,03/29/17,05/13/17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8652,8666,16,0,The SpinyBack Team,Yes,Often. About every 6 day(s),715,16,05/04/12,08/05/20,12,0,2,4,0,12,2,0,0,1,0,0,0,0,0,8,10,0,0,0,1,2,2,4,0,0,0,9,0,0,0,8,1,0,0,0
8653,8667,17,0,The Stardust Crusaders,No,Inactive Group,1,1,01/28/16,01/28/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8654,8668,18,0,The Sun is Cold Translations,No,Inactive Group,91,2,02/02/17,08/17/17,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0
8655,8669,19,0,The Sylphs,No,Inactive Group,11,3,02/27/05,05/11/06,0,0,2,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8656,8670,20,0,The Team,No,Inactive Group,2,1,04/15/18,05/12/18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8657,8671,21,0,The Trinity,No,Inactive Group,5,1,03/19/09,07/25/09,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8658,8672,22,0,The Two Musketeers,No,Inactive Group,6,1,06/06/15,08/06/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8659,8673,23,0,The Underground Scanlations,No,Inactive Group,17,15,12/23/13,01/06/15,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0
8660,8674,24,0,The Unholy Trinity Mafia,No,Inactive Group,70,58,11/12/07,01/07/17,1,4,1,4,38,5,0,1,1,0,1,0,0,0,0,0,1,0,1,0,2,1,0,0,3,1,0,0,14,0,0,0,1,1,25,0
8661,8675,0,0,The Vanilla Frosty,Yes,Occasionally. About every 30 day(s),5,2,05/26/20,08/03/20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8662,8676,1,0,the void,No,Inactive Group,2,1,12/14/19,12/30/19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8663,8677,2,0,The Waffle House,No,Inactive Group,105,23,08/21/05,03/26/08,3,1,2,5,0,10,1,4,0,0,1,1,1,0,1,0,3,1,4,1,6,4,3,1,0,5,0,7,0,1,3,0,3,1,0,1
8664,8678,3,0,The Wanderers Scans,No,Inactive Group,5,2,03/25/19,06/08/19,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8665,8679,4,0,The White Stag,No,Inactive Group,4,2,11/10/14,05/31/16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8666,8680,5,0,the whore house,Yes,Every day,4,1,03/31/20,06/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8667,8681,6,0,The World On The Other Side,No,Inactive Group,13,2,12/30/16,09/07/17,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
8668,8682,7,0,The Zärtlichkeit du Yuri,Yes,Occasionally. About every 12 day(s),174,86,03/15/16,07/31/20,0,0,0,8,7,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,9,5,0,1,0,1,13,1,0,5,0,0,4,0,0,13
8669,8683,8,0,The Zero Alliance,No,Inactive Group,325,103,01/10/11,10/04/17,32,0,3,26,0,35,1,21,1,0,0,12,5,24,0,1,1,0,17,5,17,9,4,4,0,20,0,27,1,5,0,1,33,11,1,0
8670,8684,9,0,the-metal-ravenclaw,No,Inactive Group,4,1,12/23/19,01/06/20,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8671,8685,10,0,theanonrelease,No,Inactive Group,97,51,07/09/16,10/19/17,0,2,0,5,0,9,0,3,1,0,0,1,1,0,0,0,0,0,1,1,13,5,1,0,0,0,0,1,18,10,3,0,3,2,18,0
8672,8686,11,0,TheBastardTeam,No,Inactive Group,37,6,09/26/10,08/31/11,4,1,2,3,0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,3,0,0,0,0,2,0,0,0
8673,8687,12,0,thebenefactor,Yes,Almost every day,274,33,08/05/18,08/03/20,4,0,0,10,0,12,1,10,1,2,0,3,2,3,0,0,0,0,2,3,18,6,1,4,0,11,0,3,1,4,2,0,8,0,0,0
8674,8688,13,0,TheCupboard,Yes,Often. About every 8 to 9 day(s),9,1,01/26/20,05/10/20,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8675,8689,14,0,thecurtain,No,Inactive Group,1,1,05/25/09,05/25/09,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8676,8690,15,0,TheDefend Translations,No,Inactive Group,6,2,07/11/15,01/20/16,0,0,2,2,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8677,8691,16,0,TheDúnedain,No,Inactive Group,1,1,05/07/17,05/07/17,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8678,8692,17,0,TheElusiveTaco,Yes,Weekly,198,37,04/03/18,07/31/20,0,0,0,17,0,3,3,3,3,0,0,0,0,0,0,0,1,0,0,1,19,11,1,3,0,3,3,5,1,25,0,0,5,1,0,1
8679,8693,18,0,TheEnd,No,Inactive Group,8,1,09/10/08,06/29/09,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8680,8694,19,0,thefolenangel,No,Inactive Group,77,23,09/27/08,01/19/17,13,2,8,13,0,12,6,8,0,4,0,0,0,0,0,0,4,0,3,3,5,7,2,6,0,1,0,11,0,1,0,3,9,2,0,0
8681,8695,20,0,TheHiddenStuff,No,Inactive Group,1,1,01/08/09,01/08/09,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8682,8696,21,0,thelovelysnail,No,Inactive Group,10,3,01/05/15,03/05/15,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0
8683,8697,22,0,themedicineseller,No,Inactive Group,1,1,03/08/16,03/08/16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8684,8698,23,0,themisteriousdrb,No,Inactive Group,11,1,10/11/14,12/30/15,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8685,8699,24,0,Thenakedsol,No,Inactive Group,3,1,01/18/15,03/26/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8686,8700,0,0,Thennos Scans,Yes,Occasionally. About every 14 day(s),79,3,11/09/18,08/02/20,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,1,0,2,0,0,1,0,0,0
8687,8701,1,0,TheOccultism,No,Inactive Group,5,2,08/25/19,11/11/19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8688,8702,2,0,Theoretical Degree Scans,Yes,Occasionally. About every 16 day(s),21,1,10/09/19,05/26/20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8689,8703,3,0,ThePaulBunyanTrophy,Yes,Often. About every 2 day(s),244,48,10/21/18,08/06/20,5,5,3,21,0,8,7,5,0,3,0,0,0,2,1,2,3,0,0,1,22,14,1,23,0,0,0,5,0,19,0,0,3,1,0,0
8690,8704,4,0,ThePeelingPotato,No,Inactive Group,10,2,01/28/12,03/27/12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
8691,8705,5,0,TherapyTL,Yes,Infrequently,3,2,07/11/20,07/18/20,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
8692,8706,6,0,theRAWproject,No,Inactive Group,0,0,no date,no date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8693,8707,7,0,TheRobotsGhost,No,Inactive Group,75,63,03/19/17,01/26/20,0,33,0,4,23,1,1,5,0,1,7,0,0,0,1,0,1,0,0,1,2,1,0,0,29,0,0,1,1,0,8,0,1,1,45,0
8694,8708,8,0,therollerbladingdate,No,Inactive Group,1,1,08/02/16,08/02/16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8695,8709,9,0,TheRon,No,Inactive Group,8,6,06/19/15,11/14/16,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
8696,8710,10,0,TheShinSakura,No,Inactive Group,5,2,04/30/17,06/12/17,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8697,8711,11,0,Thetsuuyaku,Yes,Infrequently,529,194,10/12/11,02/09/20,2,73,1,18,23,5,4,10,8,3,68,2,3,1,5,0,2,0,2,0,9,9,1,9,3,0,3,1,0,3,0,0,11,2,0,5
8698,8712,12,0,They are a Couple,No,Inactive Group,2,1,04/21/17,05/04/17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8699,8713,13,0,TheYellowCats,No,Inactive Group,10,1,10/26/18,12/12/18,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8700,8714,14,0,Thicc Ass Scans,Yes,Weekly,359,15,10/04/19,07/31/20,2,0,1,4,0,7,0,3,0,0,0,2,0,2,0,0,0,0,2,2,13,1,0,0,0,2,0,0,4,2,0,0,3,1,7,0
8701,8715,15,0,Things You Like,No,Inactive Group,6,3,03/08/05,07/13/07,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0
8702,8716,16,0,things-all-love,No,Inactive Group,13,2,08/06/16,07/16/19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0
8703,8717,17,0,thingsilikeaboutyaoi,No,Inactive Group,18,3,01/23/16,01/07/18,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0
8704,8718,18,0,thinkinginhell,No,Inactive Group,2,1,09/23/08,12/01/08,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8705,8719,19,0,Thirst Haven,Yes,Infrequently,3,3,03/21/20,03/24/20,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
8706,8720,20,0,Thirsty Scans,No,Inactive Group,4,1,04/19/19,06/21/19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
8707,8721,21,0,This Is Bob Brown,No,Inactive Group,27,24,08/03/15,03/07/16,1,3,0,4,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,2,1,3,0,0,0,14,0
8708,8722,22,0,ThisTumblr,No,Inactive Group,2,1,06/27/17,07/06/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8709,8723,23,0,THMMY Scans,No,Inactive Group,45,16,03/19/11,03/13/19,1,2,1,8,1,4,4,1,0,2,1,1,0,0,0,0,3,0,0,1,8,5,0,7,0,1,0,2,0,2,0,0,1,0,0,0
8710,8724,24,0,Thor-Hammer,No,Inactive Group,14,5,09/04/05,06/24/07,2,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
8711,8725,0,0,Thousand Smiles Scans,No,Inactive Group,25,5,04/25/18,11/20/18,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0
8712,8726,1,0,Three Musqueerteers,No,Inactive Group,65,8,02/08/15,07/20/19,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,3,2,0,0,0,0,5
8713,8727,2,0,Three Silver Coins,Yes,Occasionally. About every 11 day(s),25,6,12/07/19,08/04/20,1,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,4,4,0,0,0,1,0,2,0,0,1,0,0,0
8714,8728,3,0,ThrowCarp,No,Inactive Group,23,3,10/26/17,05/13/18,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,0,1,0,2,0,0,0,0,0,0
8715,8729,4,0,Thunder Translation,No,Inactive Group,31,1,04/22/15,07/11/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8716,8730,5,0,Thyaeria,No,Inactive Group,515,4,07/08/15,05/09/18,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8717,8731,6,0,Tianneh,No,Inactive Group,2,2,06/11/09,12/19/19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8718,8732,7,0,Tiantianplanet Scanlations,No,Inactive Group,6,4,06/08/19,07/25/19,1,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0
8719,8733,8,0,Tiffy's Book,No,Inactive Group,45,1,04/10/14,02/18/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8720,8734,9,0,Tiger and Husky Scanlations,No,Inactive Group,3,2,09/08/15,12/12/15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0
8721,8735,10,0,Tiger Translations,No,Inactive Group,19,1,07/27/18,01/15/19,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8722,8736,11,0,tigercandy,No,Inactive Group,1,1,05/01/14,05/01/14,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
8723,8737,12,0,TigerLove Translations,No,Inactive Group,2,1,05/05/12,05/15/12,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
